AnimalID,Name,Breed,Species,RegNum
56CH102,Cooley CRK 7113,Charolais,Test,
1CH0950,Easy Blend,Charolais,Test,
90CH3842,Eatons Leader,Charolais,Test,
CH3842,Eatons Leader 2233P,Charolais,Test,
752CH0945,EC No Doubt,Charolais,Test,
16CH1601,Fancy Creek Sir Prime 717,Charolais,Test,M742196
16CH1888,Fink 0153 of 2550 NS  (a.k.a. Fink Gold Standard 0153),Charolais,Test,M799353
106CH187,Finks 2250 of 3575 D040 ET,Charolais,Test,
7CH091,Free Lunch 708T,Charolais,Test,
90CH3985,Ft Patriot 4004,Charolais,Test,
R27,FWT Ranger 451,Charolais,Test,
29CH0194,Gain & Grade 927,Charolais,Test,M511007
523CH01500,GOLD STANDARD 0153,Charolais,Test,
16CH1205,HCR Director 5012,Charolais,Test,
2CH606,HCR Mack 9176 PLD,Charolais,Test,
16CH1965,HPR Bluegrass 0252,Charolais,Test,804832
16CH2736,HPR CJH FREE LUNCH,Charolais,Test,
49CH01356,HTA Tatonka 47D,Charolais,Test,M834168
49CH1356,HTA Tatonka 47D,Charolais,Test,M834168
16CH2616,I60,Charolais,Test,
16CH1682,JS Black Storm 12A,Charolais,Test,MC350929
16CH2982,Js Black Storm 12A,Charolais,Test,MC350929
54CH263,Knob Creek 0808,Charolais,Test,
CH263,Knobcreek 0808,Charolais,Test,
16CH2890,LCL Battalion 613D,Charolais,Test,QPMC713247
16CH3084,LCL Boom Town 240Z,Charolais,Test,
16CH0982,LCL Coal Town 303N (LCL Gus 100L?),Charolais,Test,QPMC266025
16CH0983,LCL Coaltown 303N,Charolais,Test,QRMC31597
16CH3083,LCL Downtown 109X,Charolais,Test,MC343145
54CH383,LCL History 404B,Charolais,Test,
16CH2621,LCL Perfect Storm 557C,Charolais,Test,
16CH2622,LCL SAC Equalizer 533C,Charolais,Test,172500908
16CH2202,LCL Townsman PLD 809U,Charolais,Test,MC332921
90CH3923,LEDGER,Charolais,Test,
114CH0429,LLW Eclipse PLD 204H,Charolais,Test,QPEMC214102
AN5961,Lookout 1262,Charolais,Test,
16CH3147,LT Anthem 8439 PLD ET,Charolais,Test,EM912435
1CH00950,Lt Easy Blend 512S,Charolais,Test,
14CH5011,LT Easy Pro 1158 PLD,Charolais,Test,
CH085,LT Pro Assert,Charolais,Test,
CH3962,Lt Tioga 4090,Charolais,Test,M852840
29CH0179,LT Unlimited Ease 9108,Charolais,Test,M301930
138CH2819,LT WESTERN SPUR 2061 PLD,Charolais,Test,MG45786
114CH215,Lucky Strike 93X,Charolais,Test,
154CH274,M6 Bells & Whistles 258P,Charolais,Test,
CH20,M6 Cool Reb 8108,Charolais,Test,
CH120,M6 Gridmaker,Charolais,Test,
29CH0195,M6 Gridmaker 104 PET,Charolais,Test,
K196,Mr Ivo Armour 1Z,Charolais,Test,
154CH268,New Standard 842P,Charolais,Test,756753
1CH0945,No Doubt,Charolais,Test,
16CH14,Olsen's Hotline 01,Charolais,Test,
1CH966,One Penny Blancho Flash,Charolais,Test,731925
106CH385,Polled Natural M300385,Charolais,Test,
CH3967,RBM Fargo Y111,Charolais,Test,
16CH9,RFR Ranger 906,Charolais,Test,M53223
156CH180,Rio Blanco 378R,Charolais,Test,
137CH3695,ROR Ignition 1023 P,Charolais,Test,M801360
21CH921,Schurrtop DC Intimidator,Charolais,Test,
16CHT946,SDC DH  Joe 300E,Charolais,Test,M423912
29CH0189,Silver Edge,Charolais,Test,
K923,Spains Royal Ranger 789,Charolais,Test,
106CH793,Swegle Creek KoJo 514 ET,Charolais,Test,
16CHE607,Tattenhill Count,Charolais,Test,
CH5003,TR MC FIREWATER,Charolais,Test,
272CH5003,TR Mr Fire Water 5792RET,Charolais,Test,EM704588
54CH338,TR PZC Rapid Fire 9775 P ET,Charolais,Test,EM776309
49CH2456,TR PZC Rapid Fire 9975 P ET,Charolais,Test,EM776309
CH0037,TR PZC Rapid Fire 9975 P ET,Charolais,Test,EM776309
U653,U653 6129 Charolais,Charolais,Test,
(29)CH0179,Unlimited Ease 9108,Charolais,Test,
36CH085,VCR Sir Duke 914,Charolais,Test,
16CH3061,Wal-Mar Mr Amplify 523,Charolais,Test,M878284
16CH0595,WAT JE High Noon 68L PLD,Charolais,Test,622467
29CH0206,WC Big Ben 9036,Charolais,Test,775980
49CH02530,WC BOARDWALK,Charolais,Test,
16CH3150,WC Rushmore 6548P,Charolais,Test,M896271
16CH2610,WC Transformation 2526 P ET,Charolais,Test,EM829900
16CH1896,WCCC Insights MR 0259,Charolais,Test,703826
CH592,WCR Sir FA Mac 2244,Charolais,Test,
CH055,WDZL PC Precision 4032,Charolais,Test,M683276
16CH3082,Wrangler Black Maple Leaf 41E,Charolais,Test,MC728609
16CH0597,WW Mr. Gordon 702,Charolais,Test,461165
34CH172,Y106,Charolais,Test,
54CM59,Who Made Who,Chi Maine,Test,
54CG323,BMS Tiger,Chi-Angus,Test,331757
54CG146,DHL Snowman CAX 100E,Chi-Angus,Test,na
54CG105,RDD Sundance 2 CA,Chi-Angus,Test,P209295
16CAZ479,Amazon,Chianina,Test,5156067
2CA511,Ben-Torr,Chianina,Test,
16CAE334,Big G,Chianina,Test,
54CA520,Black Power Play,Chianina,Test,75097
95CA11,D.E. King,Chianina,Test,
CA011,Dino Danny Boy,Chianina,Test,
16CAE414,E4 Sugarlands Bozo 4 Abba,Chianina,Test,345593
CA02,Friggio,Chianina,Test,
54CA806,GDL JFK,Chianina,Test,218347
16CAZ473,Gold Mine,Chianina,Test,
16CAZ364,HB Ildeno's Image,Chianina,Test,136650
54CM129,Here I Am,Chianina,Test,N/A
16CA09,Ildeno,Chianina,Test,
16CA0916,Ildeno,Chianina,Test,
CA3078,Ino's Perfection I,Chianina,Test,
INO PERFECTION,Ino's Perfection I,Chianina,Test,
IP,Ino's Perfection I,Chianina,Test,
Design (CA7107),KK New Design,Chianina,Test,
54CA501,Lacomb Gigelo,Chianina,Test,
138CA5769,LLW Card Snapchat 220A,Chianina,Test,452800
CA0214,Lombard,Chianina,Test,
54CG308 & CG308,Momentum 74T,Chianina,Test,
16CAE958,N540,Chianina,Test,
54CA866,NO Guts No Glory,Chianina,Test,
16CAZ457,OCC Nautilus,Chianina,Test,5168424
16CAZ845,OCC REO Speedwagon 7Y,Chianina,Test,
16CAZ738,OCC Yukon 6X,Chianina,Test,192139
16CAZ7388,OCC Yukon 6Y,Chianina,Test,
CA136,OCC Yukon 6Y,Chianina,Test,
16CAU623,Purebred CA Bull,Chianina,Test,
16CA2903,Purple Haze,Chianina,Test,
137CA1196,RDD Destiny 9001E,Chianina,Test,P242590
49CA9834,RF Momentum 94A,Chianina,Test,M0001129
137CA820,RMG Wiseguy 1CM,Chianina,Test,209086
Skyline CA110,Skyline Bold Ruler,Chianina,Test,
179CA15,Smilin Bob,Chianina,Test,
54CA657,Sugar Ray,Chianina,Test,S110687
CA657,Sugar Ray,Chianina,Test,
49CA9815,The Mailman 56A,Chianina,Test,P215182
CAMA177,OCC Rock,Chianina-Maine,Test,
24604,Fagiano 311M,Chianna,Test,
2CA584,Mr Idalgo 27,Chianna,Test,106421
16CAZ832,OCC Stallion,Chianna,Test,197301
16CA2161,BMS Tiger,Chiannia,Test,331757
913,Belles N Kalynns I'm Your Superman,Chihuahua,Test,
114,Shore Points Buddy Dazzler,Chihuahua,Test,
16CM2918,ANTIDOTE,Chi-Maine,Test,
49CM1290,BCSN About Time,Chi-Maine,Test,
CM001,Fulkner Humphres,Chi-Maine,Test,
16CM1169,Heated Foreplay,Chi-Maine,Test,318142
140CM0002 FAMOUS,LMJ Almost Famous,Chi-Maine,Test,P308047
16CMZ831,OCC Eldorado 906Y,Chi-Maine,Test,
Midnight Dalton,Midnight GCH CH Genki's Blue Monn,Chin. Japenese,Test,TS11935001
120,RJ's Show Me Hunter,Choc. Lab,Test,SR76572509
189-A,Shamans Never Say Never,Cocker Spaniel,Test,
4003,Dee's Night Prowling Blitz,Coonhound,Test,
4010,Night Stalker Lowbo,Coonhound,Test,W120297
2009,Kingsbury Tail Ridge Road,Corgi,Test,DN265350-03
16CRN600,BH Authentic 149,Corriente,Test,22806
54XB445,1 Oak,Cross,Test,
countyo,County O,Cross,Test,
XX939,Eye Candy,Cross,Test,
511XB02000,Fur Trader 151,cross,Test,
XX567,Hannibal,cross,Test,
54XB399,Holy Smoker,Cross,Test,
137XX4797,In God We Trust,Cross,Test,
279XX0838,In God We Trust,Cross,Test,
54XX882,Interstate,Cross,Test,
137xx3462,Man Among Boys,cross,Test,
106XB04583,OCC Extra Power 307A,Cross,Test,
129XB04579,OCC Southern Cow Maker,Cross,Test,
54XX228,PayBack,Cross,Test,
54XB443,Risk It 4 the Biscuit,Cross,Test,
109XX280,Troubador,Cross,Test,N/A
54XB416,Trump Train,Cross,Test,
137XX5377,Wynne In Doubt,Cross,Test,
XB3709 G114,XB3709 G114,Cross,Test,
16XB1216,110,Cross Breed,Test,10026563
54XX779,Alias,Cross Breed,Test,
16XB2528,Armour Composite 007,Cross Breed,Test,NA
16XX0574,Armour Composite 013K,Cross Breed,Test,
54XB278,Bar S Rapid,Cross Breed,Test,
XB3878,Big Iron 240,Cross Breed,Test,
XX532,Black Rhino,Cross Breed,Test,
179XB122,Brockstar,Cross Breed,Test,
47XX1020,BTF 0307,Cross Breed,Test,
156ARXLM001,BTF 042 6082,Cross Breed,Test,
47HH1023,BTF 0438,Cross Breed,Test,
47XX1023,BTF 0438,Cross Breed,Test,
47XX1022,BTF 393 9805,Cross Breed,Test,12988
90XX9050,BTF 5250/5285 7427,Cross Breed,Test,
156ARSE001,BTF 5430,Cross Breed,Test,
47XX1021,BTF 7411,Cross Breed,Test,13092
41XX3157,BTF 9434,Cross Breed,Test,
41XX3156,BTF 9458,Cross Breed,Test,
41XX3163,BTF 9715,Cross Breed,Test,
41XX3041,Composite 7411,Cross Breed,Test,
41XX3046,Composite 7427,Cross Breed,Test,
41XX3043,Composite 7438,Cross Breed,Test,
41XX 3044,Composite 7439,Cross Breed,Test,
106XB2111,CTR Good Night 880U,Cross Breed,Test,1100046
179XB149,Dakota Gold,Cross Breed,Test,
XB002,DLS New Power 860,Cross Breed,Test,
137XX2459,Doctor Who 71L,Cross Breed,Test,
XX888,Eberth Monopoly,Cross Breed,Test,334048
54XX939,Eye Candy,Cross Breed,Test,339630
54XX486,Godfather II,Cross Breed,Test,
XX806,Golden Child,Cross Breed,Test,
133XX2947,GVI Matrix 1ZN,Cross Breed,Test,
54XX567,Hannibal,Cross Breed,Test,
54XX316,Heat Seeker,Cross Breed,Test,
56XX316,Heat Seeker,Cross Breed,Test,
54XX418,Heatwave,Cross Breed,Test,
XX991,Heatwave Eleven,Cross Breed,Test,
268XX913,Heatwave V,Cross Breed,Test,
XX796,Johnny Walker Red,Cross Breed,Test,
XX5430,JUST SAYS CROSSBREED,Cross Breed,Test,
16XXN483,Little Hostage,Cross Breed,Test,
154XX254,Milkman,Cross Breed,Test,N/A
54XX891,Money Shot,Cross Breed,Test,334230
XX2516,Money Talks,Cross Breed,Test,
109XX888,Monopoly,Cross Breed,Test,
158XX39,Next Big Thing,Cross Breed,Test,
X783,Nordic Emperor,Cross Breed,Test,
16XX0513,OCC 219K,Cross Breed,Test,
16XB2502,OCC 299A,Cross Breed,Test,
16XB 1997,OCC 300X,Cross Breed,Test,
16XB1997,OCC 300X,Cross Breed,Test,
041XB05166 6605,OCC Chrome,Cross Breed,Test,
041XB05166 6646,OCC Chrome,Cross Breed,Test,
41XB5166,OCC Chrome,Cross Breed,Test,
16XB2281,OCC Gulf Stream 183Z,Cross Breed,Test,
16XX0670,OCC King Kong 101K,Cross Breed,Test,
16XB1932,OCC O63W,Cross Breed,Test,
109XX395,OREO,Cross Breed,Test,
137XX3048 Point Taken,Point Taken,Cross Breed,Test,332139
 179XB123,Primo,Cross Breed,Test,
129XB506,Rockstar,Cross Breed,Test,
XB506,ROCKSTAR,Cross Breed,Test,
48XX1033,S. POLL 7441,Cross Breed,Test,7411
16XX0803,Scar Tissue,Cross Breed,Test,
16XB2647,Shorty,Cross Breed,Test,
157XB3391,Sir Charles,Cross Breed,Test,
XB3391,Sir Charles,Cross Breed,Test,
XB3991,Sir Charles,Cross Breed,Test,
16XX0967,Starving Marvin MS,Cross Breed,Test,
109XX188,Unforgiven,Cross Breed,Test,
XB007,Walk Alone,Cross Breed,Test,
140XX0040,Wave Runner,Cross Breed,Test,9075
157XB2387,White Fang,Cross Breed,Test,
1119,Number One,Crossbred-Chi,Test,1061119
26,Ivy Lanes Little Drummer Boy,Cureless,Test,RN29192004
950,Dixiedachs Absolutely Fearless V Aus Bar,Dachshund,Test,
16XXE828,71 G,Dairy X Beef Crossbreeds,Test,
16XXE525,Big Boy 27,Dairy X Beef Crossbreeds,Test,
16XXE953,Black Answer,Dairy X Beef Crossbreeds,Test,
16AMU801,Black Dandy K231,Dairy X Beef Crossbreeds,Test,
16ANU801,Black Dandy K231,Dairy X Beef Crossbreeds,Test,
16XXE524,Black Dandy K231,Dairy X Beef Crossbreeds,Test,
16XXE787,Black Destiny 785,Dairy X Beef Crossbreeds,Test,
16XXZ282,Black Profile 910,Dairy X Beef Crossbreeds,Test,
16XXE66,Double Black K222,Dairy X Beef Crossbreeds,Test,
E662,Double Black K222,Dairy X Beef Crossbreeds,Test,
16XXZ223,DRO General,Dairy X Beef Crossbreeds,Test,
129AM6,FAF Mr. Beefy 920,Dairy X Beef Crossbreeds,Test,
129AMZ386,FAF Mr. Beefy 920,Dairy X Beef Crossbreeds,Test,
16XXZ386,FAF Mr. Beefy 920,Dairy X Beef Crossbreeds,Test,
Beefy,FAF Mr. Beefy 920,Dairy X Beef Crossbreeds,Test,
16XXZ384,Freak R308,Dairy X Beef Crossbreeds,Test,
16XXE659,Gunner 4/89,Dairy X Beef Crossbreeds,Test,
16XXE626,Gymme J04,Dairy X Beef Crossbreeds,Test,
16XXE341,Impressive 27,Dairy X Beef Crossbreeds,Test,
16XXZ634,Kodiak,Dairy X Beef Crossbreeds,Test,
16XXZ634 (100MA9717),Kodiak,Dairy X Beef Crossbreeds,Test,
16XXZ161,M202,Dairy X Beef Crossbreeds,Test,
16XXZ164,Marathon 105,Dairy X Beef Crossbreeds,Test,
16XXZ389,Masterpiece,Dairy X Beef Crossbreeds,Test,
16XXZ385,OCC Highpoint R300,Dairy X Beef Crossbreeds,Test,
16XXZ116,The Compromise P02,Dairy X Beef Crossbreeds,Test,
62,Dreamworks The One Ring ,Dalmatian ,Test,NP42492402
909,Hi Spots Report Performance,Dalmation,Test,NP165761-01
180,Hispots Cause For Applause,Dalmation,Test,NP16576103
1011,Whitecap Dreamworks Prince Caspian,Dalmation,Test,NP21962001
70DR999,Aldebaran Priapus,Dexter,Test,
70DR9999,Aldebarian Priapus,Dexter,Test,
Sir Arch,Arlene's Sir Archibald,Dexter,Test,5256
153DR1,Armstrong of Paradise,Dexter,Test,
39DR2,Bedford Romarc Rambler,Dexter,Test,
2855,Bryans Poppys Lucky 4860,Dexter,Test,
DR101,Cache Muddflipper,Dexter,Test,
Outlaw,Cornahir Outlaw,Dexter,Test,
28DR0001,Dunston,Dexter,Test,
DX0934,Elmwood Mackoy,Dexter,Test,
Peter Dex,Fairy Hill Peter,Dexter,Test,
48DR1012,FF Freedom's Galaxy,Dexter,Test,
140DR0001,Glen Cara Finerty,Dexter,Test,
5677,Hillview Redwing,Dexter,Test,
114DR0005,Hiyu Salty Rambler IV,Dexter,Test,
28DR6,Hiyu Saturn's Warlord,Dexter,Test,3559
HIYU TYEE,Hiyu Tyee,Dexter,Test,
Red Hawk,Ida-J Mar Red Hawk,Dexter,Test,6364
2DR1,Jamie O'Callen 2DR1,Dexter,Test,
1002985,JP Brought Sexy Back,Dexter,Test,
100DR2985,JP Brought Sexy Back,Dexter,Test,18994
4587,Kelmscott's Guiness,Dexter,Test,
203DR1400,L P Lir,Dexter,Test,
16DR2867,La PETIT NOAH,Dexter,Test,
138xx2828,Llanfair's Aldebaran 9712,Dexter,Test,
179DR02,Llanfair's Cinnabar 13213P,Dexter,Test,
114DR0004,Llanfair's Finnigan,Dexter,Test,
MUL,Llanfair's Mulligan,Dexter,Test,
MULL,Llanfair's Mulligan,Dexter,Test,
4758,Lochinvar 8711,Dexter,Test,
39DR1,Lucifer of Knotting 95PJH 8F,Dexter,Test,
203DR1401,Mendenhall Ollathir,Dexter,Test,
DX0944,Moomin MacDuff,Dexter,Test,
120DR743,PRM Chester,Dexter,Test,
16DR2398,Rainbodacious 5317,Dexter,Test,
16DR1882,RDC-Rainbow Lucky Ace,Dexter,Test,17836
Prince,Redberry Prince,Dexter,Test,
PRIN 156-03,Redberry Prince M4033,Dexter,Test,DX09039
16DR2840,Sant' Angelo Chase 516Z,Dexter,Test,ADCAD32331
16DR3072,SCL LMVL Frosty,Dexter,Test,43070
179DR03,SGF LPFK Antares 13961P,Dexter,Test,
179DR04,SGF LPFK Saturn 13970P,Dexter,Test,
179DR06,SGF SBAN Saber,Dexter,Test,18869
99DR6736,Stankon's Lanes End Microcosm,Dexter,Test,
179DR01,Tama Star Dancer,Dexter,Test,13214
Red Baron (88DR1550),Thomas' Prides Red Baron,Dexter,Test,
70DR998,Trillium Cluny,Dexter,Test,
70DR9998,Trillium Cluny,Dexter,Test,2411
16DR3005,Wakarusa ACB Nico,Dexter,Test,35795
91DR5336Tommy,Westwind Thomas,Dexter,Test,
170,Ashtrick N Kettle Cove Triple Play,Doberman,Test,WS445570-00
452,Kaywoods Clear Nite Mission,Doberman,Test,WS13516601
839 Doberman,Pullman All About Me,Doberman,Test,WS112541-07
841,Sunberg Street Sense,Doberman,Test,WS297787-01
116,Vanormans Don't Stop Me Now,Doberman,Test,WS420469-03
165,Onneur Z Orisku,Dogue De Bordeaux,Test,W545918601
154,Docharas The Twist You Can't Resist,Duck Toller,Test,SR78675301
15,Fox Vale's And The Story Continues,Duck Toller,Test,SR64515902
32,Chartwells Summer Rain,Eng. Springer,Test,SN829475-05
95,Cribaris Fortune 500,English Cocker,Test,SR60531401
10,Beulah Ridge Willy,English Setter,Test,1577157
734,Quigley Downs,English Sheperd,Test,497-100
4002,Darter's I Lean Kode To The Treasure,English Springer,Test,SR538434-04
1 Quarterback,1 Quarterback,Equine,Test,
AAB,AA Biarritz,Equine,Test,
Aborian Invictus Dec. 01,Aborian Invictus,Equine,Test,
Aram,Aram,Equine,Test,
As Predict,As Predicted,Equine,Test,
B,Buchman,Equine,Test,
Buckaroo (4-25-07),Buckaroo,Equine,Test,
Buckaroo (7-24-07),Buckaroo,Equine,Test,
BBC,Buckaroo Bueno Chex,Equine,Test,
Centerpiece,Centerpiece,Equine,Test,
CBJB,Chics Bar JB,Equine,Test,
Class Act (3-7-11),Class Act,Equine,Test,
Class Act (3-9-11),Class Act,Equine,Test,
CEE 001,Clayhill Executive Order,Equine,Test,
CEE 002,Clayhill Executive Order,Equine,Test,
CEE 003,Clayhill Executive Order,Equine,Test,
CEE 004,Clayhill Executive Order,Equine,Test,
Doctor Wendell,Doctor Wendell,Equine,Test,
Drift,Drift,Equine,Test,
Emilon,Emilion,Equine,Test,
Fabriano 2005,Fabrian 031,Equine,Test,
Frenchmans Finest Botucrio,Frenchman's Finest,Equine,Test,
Frenchmans Finest Botucrio 7-5-16,Frenchman's Finest,Equine,Test,
Frenchmans Finest Botucrio 7-7-16,Frenchman's Finest,Equine,Test,
Frenchmans Finest Cryomax 6-30-16,Frenchman's Finest,Equine,Test,
Frenchmans Finets Botucrio 7-11-16,Frenchman's Finest,Equine,Test,
Futurity Royal Love (Lance),Futurity Royal Love,Equine,Test,
Icarus,Icarus,Equine,Test,90-00351-03
83939,Icarus DWB KSU,Equine,Test,
Irish Cassanova,Irish Cassanova,Equine,Test,3.72E+14
Iroko Filbert,Iroko,Equine,Test,
Jed's Dads Supreme (Jack Spratt),Jack Sprat Supreme,Equine,Test,
John,John KSU,Equine,Test,
Tuck,Just Call Me Tuck,equine,Test,5701190
LSW,Lil Savage Whiz,Equine,Test,
Lordanos,Lordanos,Equine,Test,
H6625,Mozart,Equine,Test,
Jody Fax,Mr. Jody Fax,Equine,Test,
Jody Fax (4-26-11 or 5-5-11),Mr. Jody Fax,Equine,Test,3649087
Pacific,Pacific,Equine,Test,
Parko Filbert,Parco,Equine,Test,
Peddlebk Odyssey,Peddlebrook Odyssedy,Equine,Test,14446
Prestige,Prestige,Equine,Test,
Pretty Boy Cat,Pretty Boy Cat,Equine,Test,
Ranger Cookie Lot 2,Ranger Cookie,Equine,Test,
Rush,Rush,Equine,Test,
Sandcastle Spit Image Dec. 01,Sandcastle Spitting Image,Equine,Test,
(Not caned),Shadow Gypsy Cobb,Equine,Test,
Silvio,Silvio,Equine,Test,
Smart by Chic,Smart By Chic,Equine,Test,3100402
RA001 D,Spice Of Life Right Answer,Equine,Test,
Right Answer,Spice Of Life Right Answer,Equine,Test,
Stormy yellow & clear,Stormy,Equine,Test,
Streakin Boon Dox,Streakin Boon Dox,Equine,Test,
TD Kid 2-2-11,TD Kid (Touchdown Kid),Equine,Test,
TD Kid 5-17-11,TD Kid (Touchdown Kid),Equine,Test,
The Last Don,The Last Don,Equine,Test,140074
UWW 007,UDM White Water,Equine,Test,
Blank,Vincent,Equine,Test,
C,Zips White Chip,Equine,Test,
R,Ramport,Equine - Arabian,Test,
Wand,TC Mayake,Equine - Arabian,Test,545574
136,The Hurricane Arabian,Equine - Arabian,Test,
Duke 1-17-13,Xerxes (Duke),Equine - Candian Sport Horse,Test,
Analyze That (10-31-06),Analyze That,Equine - Morgan,Test,141021
Analyze That (11-24-08),Analyze That,Equine - Morgan,Test,141021
E 1-21-06,Evolution,Equine - Morgan,Test,
E 1-22-06,Evolution,Equine - Morgan,Test,
E 1-25-06,Evolution,Equine - Morgan,Test,
E 1-27-06,Evolution,Equine - Morgan,Test,
E 1-30-06,Evolution,Equine - Morgan,Test,
E 2-1-06,Evolution,Equine - Morgan,Test,
E 2-3-06,Evolution,Equine - Morgan,Test,
Issues N' Answers,Issues N' Answers,Equine - Morgan,Test,SBSW 14357 115503
KDS Star Wars,KDS Star Wars,Equine - Morgan,Test,142691
Old Guard,KS Bluestem Old Guard,Equine - Morgan,Test,
Mizrahi,Mizrahi,Equine - Morgan,Test,36390
Mizrahi ,Mizrahi,Equine - Morgan,Test,36390
MSV Shooting Star,MSV Shooting Star,Equine - Morgan,Test,
MSV Shooting Star (11-18-08),MSV Shooting Star,Equine - Morgan,Test,
MSV Shooting Star (11-20-08),MSV Shooting Star,Equine - Morgan,Test,
MSV Shooting Star (11-22-08),MSV Shooting Star,Equine - Morgan,Test,
MSV Shooting Star (11-26-08),MSV Shooting Star,Equine - Morgan,Test,
CVHS R52 ,Roo Fifty Two,Equine - QH,Test,AQUA4291279
Roo 52 ,Roo Fifty Two,Equine - QH,Test,AQHA4291279
CITM,Charge It To Magic,Equine - Quarter,Test,
My Final Notice,My Final Notice,Equine - Quarter,Test,
Rowdy,Rowdy Blueberry,Equine - Quarter,Test,
Self Portrait,Arts Self Portrait,Equine - Quarter Horse,Test,
Dochs Dashing Man,Docs Dashing Man,Equine - Quarter Horse,Test,
Red Dee Inv.,Red Dee Investor,Equine - Quarter Horse,Test,
WAKE UP,WAKE UP,Equine  Warmblood,Test,
Kansas Buffalo Soldier,Kansas Buffalo Soldier,Equine (Morgan),Test,69386
Soldier,Kansas Buffalo Soldier,Equine (Morgan),Test,69386
Stetson,Stetson,Equine (Morgan),Test,515947
Analyze That (11-18-08),Analyze That,Equine- Morgan,Test,141021
Analyze That (11-20-08),Analyze That,Equine- Morgan,Test,141021
Analyze That (11-22-08),Analyze That,Equine- Morgan,Test,141021
Stonecroft (10-21-08),Stonecroft Byzantine,Equine- Morgan,Test,
Stonecroft (10-23-08),Stonecroft Byzantine,Equine- Morgan,Test,
Stonecroft (10-24-08),Stonecroft Byzantine,Equine- Morgan,Test,
ROMANICO,Romanico,Equine Peruvian Paso,Test,
ROMANICO 1,Romanico,Equine Peruvian Paso,Test,
ROMANICO 2,Romanico,Equine Peruvian Paso,Test,
Wagner Wake Up,Wake Up,Equine- Warmblood,Test,
wands,Stallion - Bjinse,Freisian Equine,Test,
4445,Fableharts Robo Bull Hot Commodity,French Bulldog,Test,NP200211-01
915,Hedgebrooks How Do You Like Me Now,French Bulldog,Test,NP37393102
"071 (A,B,C)",Qazara Monsier Trademark,French Bulldog,Test,NP41221501
131,Quazara Monsieur Harrods,French Bulldog,Test,
212,Gigi's The One and Only ,French Bulldog ,Test,NP47576203
856,Big Notch,Friesian,Test,
Notch,Big Notch,Friesian,Test,
4567,Ethos Anchorman,G.B.G.V.,Test,HP444531-05
16GA2158,RFLTD Xenon,Galloway,Test,236457
16GV2554,3G EZ Money 209Z,Gelbvieh,Test,1223268
254GV5048,ACKG Dakota 3T,Gelbvieh,Test,1043000
16GV2549,All Night 144A,Gelbvieh,Test,1260613
16GVZ525,Armin,Gelbvieh,Test,64717
GV5055,ASTRO,Gelbvieh,Test,
GV224,Astronaut,Gelbvieh,Test,
54GV171,Bar None Captain 42X ET,Gelbvieh,Test,1167121
16GV1318,BBGV Canyons Grand Pride ET,Gelbvieh,Test,AMGV980483
16GV0358,BBGV Samuels Pride 3J,Gelbvieh,Test,
16GVZ439,BBW Prime Rate,Gelbvieh,Test,
